text,label
@OG_HARM @moetzart @duckydynamo look at this nigger ass nigger shit right here,hateful
@OVOtilUOverDose @flossinlawson11 niggers*,hateful
@OfficialSkai dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.,hateful
@OfficialSkaiS kill yourself ugly ass monkey looking shit,hateful
@Ole_Boy @m10eezy yes I'm white washed because I don't go around repping my hood and saying a bunch of ignorant nig terms.,hateful
@Oskzilla fuck you fag!,hateful
@Oskzilla fuck you niggah you gay. Lol,hateful
@PablyAndrew it was Paul McCartney faggot,hateful
"@PatDollard Fuckin muzzie cunts, should all be deported, savages",hateful
@PatriotsOrg Screw the ragheads.,hateful
@PaulMoon8 @yurista4life @justinmiculka01 you fuckin Yankees I'll be there in 2 months I'll meet you pussy,hateful
@Pecan_B19 @ObeyMy_Realness dryer then them bad ass eyes of your fag,hateful
@Po0pdogg back up faggot,hateful
@PrayForJack new york niggas quick to take off on a bitch in public boy lol!!!!!,hateful
@Princesslexii16 Fucking coon,hateful
"@ProperEtacet fuck your mother, faggot",hateful
@Prophzilla I don't hate that he blew up from 3005 like a hipster but I hate the faggots who say they love his music based off his worst +,hateful
@QUAN1T0 You retarded bruh lol,hateful
@Qui_ThePharaoh @zApollo0803 @MildlyDarkSkin hes a lying faggot. he used inspect element to change the number of dollars in his account.,hateful
@RSBerto Dumb Haitian fake black faggots. Go to Haiti and neck yourself.,hateful
@RabehChararah1 lmaoo what a fag,hateful
@RedNationBlogga fuck those faggots,hateful
@ReiddH i agree my fellow cracker.,hateful
@RepGutierrez You are full of it! These so called children are not children. They are illegal border jumpers MS!# gang members.,hateful
@RepulsiveTool And the only band that sucked worse live is those fags Guns &amp; Poses.,hateful
"@ReverendGrim @TitsOfAnarchy 
I likes dat name. Dem sand niggers needs to know dare place in da pecker order",hateful
"@RevolutionUK_ Jesus I would love to do that and more to those muzzie torturers, fucking animal savages",hateful
@RichxInxFlavor I'm not a fag. Gtfo,hateful
"@RileyCooper_14 so your a ""nigger"" fighter huh",hateful
@RniSwirvinn @LilKev_J no ur wrong stupid nigger,hateful
"@Roscoedash lmao, soft ass nigga trying to act all tough, you a little bitch. Sit down and watch from the sidelines pussy.",hateful
@RunuldoRants faggot sack,hateful
@RylannWilliams whooooo? Chelsey? Fuck her lol. She juss a bitch,hateful
@SAMMI_boyden bruh we can finally roll like rednecks (': ((drug dealers)),hateful
@SAMMI_boyden well he's a cunt and he can suck my ass,hateful
@SMASEY you're such a faggot,hateful
@SNAKEHAID @wsaleen15 @rducppp @2_Synnseer @rebelgirl2040 why ur profile a one armed nigger?,hateful
"@STACCS_WNT_FOLD you tell me, coon.",hateful
@S_Roach happy birthday nicca do coon shit in a responsible way.,hateful
@Sammytbh whats your youtube channel then faggot,hateful
@Sarakateee @FaZe_Rain I wouldn't be proud that faze is in your family. He's horrible for one and two he's ugly trailer trash... #fazeisgay,hateful
"@SchulzGrayson @Dswizzle3 oh woulda coulda shoulda ass niggas bitch ass nigga, what u bout oh ban wagging ass nigga catch your phase",hateful
@ScoutingForFifa @TheBurntChip @JoelBurtFifa @JPizzleFIFA EYE WITNESS: Joel is a faggot,hateful
@SexWith_SocksOn faggot,hateful
@ShawnIrwin9 okay closet fag,hateful
@Shmalec13 ya fag,hateful
@Shvkxir @RickiRoma @BaeSongz @JayZOverrated Ahmed and retard mikey for special Olympic boxing,hateful
@SlimGirl_Probz das calld usen yo brain retard y would i whoop yo ass n front of da police,hateful
"@SlothNG i can guarantee a few things: you're white. you've never been anywhere NEAR a real ghetto. you, or a relative is a pig. 100%",hateful
"@SoftestMuffin @_tee13 @TorahBlaze Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil",hateful
"@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",hateful
"@SoftestMuffin @_tee13 @TorahBlaze will convince u that is a lame, you, a nigger liver believes it cuz you a nigger whore",hateful
@Soldier1eaODGrn I don't give a flying fuck what a teabagger piece of human garbage like you thinks =),hateful
@Soldier1eaODGrn you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.,hateful
"@SophieRo3 if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live.",hateful
"@StanleyStinks Shame of you! Self-hating kike. 
We Jews are G-d's chosen people.",hateful
@StarIsTheFuture you call @GOPBlackChick house nigger and she's the racist? Fathom the hypocrisy in that statement.,hateful
"@StarkFreeOrDie ...I fuckin' want OUT&gt; I'm tired of this bullshit faggot ass, closet racist, wannabe-commune-without-railroad state&gt; #Cali",hateful
@StephyRae7 faggot.,hateful
@StephyRae7 is the biggest faggot in the world,hateful
"@Sterm26 @RealJamesWoods Just like when I call someone a nigger! It's not because they're black, it's about how they act. LIKE A NIGGER!",hateful
@SteveStockmanTX hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,hateful
@Steven_ratata bye youre a queer,hateful
@Stonisnipezz this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.,hateful
@SweetKixx u see a lame in that pic ofmine due to your infatuation with niggers. Im Hebrew i fite the children of satan in the streets,hateful
@SydneeSmalling fuck Miley tranny looking now damn ass nigga,hateful
@THERACISTDOCTOR One less little nigger that would grow up into a big nigger.,hateful
@Tanner_Harris_ I've been knowing fag,hateful
@Taylor_1017 faggot,hateful
@TheChicagoBaker @stopbeingfamous @RaniaKhalek do birds have a 72% out of wedlock rate? is it white fathers that are running away?,hateful
@TheErniie You're a little bitch.,hateful
"@TheKushZombie Aww y u so mad tho, a successful man LMFAO, hut hugging as faggot.",hateful
@TheRealCVL and @CoryHolmes24 are faggots. Kbye.,hateful
"@TheRealJRSmith And its people like you that give us all a bad name, you are a disgusting piece of shit of a person a nigger is what you are",hateful
"@The_Red_Sea @shetheTRUTHtho say that shit to my face ""Bruh"" you a bitch for gettin in a man u dont know business. Handle yo own shit",hateful
@TherealGeorgeZ you are a pussy without your guns bitch as spic. Your daddy doesn't even respect the sperm he drop in your moms stank pussy,hateful
@TielerMLG @psvch @HalfAssed_ coming to the rescue of some retard licking dirty skidmarks on the internet... you guys are fucktards,hateful
@TreTyler_108 That's actually non-English. Because #okiecops are filthy white trash who are all criminals.,hateful
@TreyBizzy I thought you would like him cause of the Chi but yeah he a faggot,hateful
@TweetfrmtheSole it&#8217;s the entire pats bandwagon. They&#8217;re faggots,hateful
@UberFacts studies show that you're a faggot,hateful
@Versanche only faggots drive stick,hateful
@Vexda go jerk off to lollis faggot.,hateful
@ViewFromBoxSeat She's a cunt,hateful
@VinniePolitan kill the coons!!!!!!,hateful
@WaTch_Scenario Yeah so you better play with me ya nigger,hateful
@Walmart fuck your store bitch,hateful
"@WendyDavisTexas @GregAbbott_TX So you support ""illegals"" coming here and spreading disease among Americans Dream that bitch!",hateful
@WhosJuly 1) He's a faggot and I don't like him. 2) I'm on the other side of the state.,hateful
@Woody_AFC @MrGAM3R49 @MANIAC3X fuck outta here faggot that wouldn't even be a fair,hateful
@WyattNuckels @grizzboadams shut the fuck up fag ill beat the shit outta you,hateful
@WyattNuckels insecure much put all you insults in one tweet. Fucking dumbass dude I'd wreck you you faggot,hateful
@YeIIowbang I hate that faggot he so corny,hateful
@YourDudeFerg gay fags,hateful
@YungRajee Shit ill pay the premium to get away from these anything ass hoes,hateful
@ZaneIsClasker the fuck r u talking about I told u once and am going to tell u against nigga I love white bitch gtf bro,hateful
@Zohdaa fags,hateful
@Zwaaad fag,hateful
"@_Andrizzy_ aw drake is, do you sit in the corner and cry when you listen to him? lmfao, pussy dick rider, how drakes cock taste faggot.",hateful
@_C_Parris69_ your picture makes you look like a serious fag. #justsayin lol,hateful
"@_GOLDwhippp faggots, old people, people who can't drive, drunk people",hateful
"@_IAMKEN fuck Brett Farve redneck ass, he stuckup he don't give a damn lol he be on campus acting like he the shit",hateful
"@_IAMKEN you'll make the team, them niggas trash. Lol",hateful
@_Nadiaxo fags,hateful
"@_SoulSurvivor_ @zakbauer I dont have any problems with zak, but you seem like a faggot http://t.co/NbFAArxvRP",hateful
@_TriggaPlease_ @kanyewest he's a faggot,hateful
@_TurnDownDre @Jordan__Grimes @kushdaddycorr @TRob_waddUP that's true idk why your even in this convo you dumb nigger attention whore,hateful
@_TurnDownDre @kushdaddycorr lmao you stupid nigger,hateful
@_XoXoKelsey_ hell naw fuck them bitches serves them right,hateful
@__Black_Jesus yea I forgot I was talkin to a degenerate faggot,hateful
@_____0__o______ faggot,hateful
@__hannerr__ you're a faggot,hateful
@_angelaaau hey fag i &lt;3 you,hateful
"@_cblaze @Barbod6FCB @ODDBEAST Man bitch am not gonna do a damn thang, if u don't like what I got to say then unfollow me",hateful
@_elennamichelle nope not at all but I'm stuck in a house full of fucking niggers help me escape &#128553;,hateful
@_jeff_hank @lgreiner3 @RayceWarden @BigJohn_Studd shut up nigger,hateful
@_n1k_nak Status Report: Making a pit stop in Canada to rape bitches,hateful
"@_westwest_yall @phampel WooHoo! New Black ""Kill Cracker babies"" Panthers to the rescue! #racist #trash #thugs #Ferguson #fergusonriot",hateful
"@_womanoverboard ""nigger""",hateful
@aasthaxoxo oh shut your mouth i was talkin about the morning you fag,hateful
"@aldofelix naw dude I wish, they're white trash",hateful
@alexissert leave dyke,hateful
@allsportsbruh you say waste a draft pick on Manziel when we have Mallet. that's why I'm telling you to delete your account. You're retarded,hateful
@alyssawiens faggot,hateful
@amandabynes i can give you some of my clothes so you can look like a cute dyke,hateful
@amarierubio chink eyed !,hateful
"@aravosis May I jump in u ball-less dick-wad? As a conservative, feminist, disabled vet bitch, I wish u luck with a capital F. @DLoesch",hateful
@ashhruggiero happy birthday queer,hateful
@asshole_king oh no. They drafted that gay ass that come out on TV? Well u welcome to Redskins nation. No queers just a lot of niggers.,hateful
@asshole_king pats owner is a kike.,hateful
@asshole_king with pills that nig will last 4 years. Like magic j .That nig should hav died years ago. Y'all the first team to draft gay.,hateful
@atspace your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2,hateful
@austin_farrar your a fucking queer faggot bitch,hateful
"@bad_boy_six @ksteven37 
Here ya go wetback, eat this.. http://t.co/kf6PgZvH5G",hateful
"@badshah200 Ur pal @STLAbuBadu threat2 ""apostate kufar""&gt;""I cld cut ur neck w/sword of islam &amp;watch u squeal like a bitch like Daniel Pearl""",hateful
@beesands10 But that's what you call white trash with money!!!!!,hateful
@bellaangeletti no ud still be a fag if I was lolz,hateful
@bellaangeletti ur a fag,hateful
@bitchdicknigga you're a fucking nigger,hateful
@bitchkrieg like the new AVI. My Twitter is retarded and shows you in the cubs hat but when I stalk your profile it show the new one,hateful
@bnp We are being overrun by mongrels because ZOG or the Jews that run our countries want the white man to perish.,hateful
@bonnoxxx haha bitch ima draw a webb in bullets round yo fuggin forehead #BeamThat bitch i know where you reside,hateful
@bonnoxxx nah she said you a fag,hateful
@brrrrangadang this nigga &#128529;&#128529;.. know damn well you a coon,hateful
@cambreezy_ @TheLittleFella_ she spelled faggots with an e you're so cool lol,hateful
@caykelly16 @MadisonEarhart u guys are fags.,hateful
@chanelisabeth that nigger music,hateful
@chemicalkidss this bitch look like a fucking white trash Trailer park queen lookin man bear pig. http://t.co/fqyXLJYIET,hateful
"@clinchmtn316 @sixonesixband AMERICA today, the rule of thumb is: when in doubt, blame ""whitey""",hateful
@coffincreepxx you had to throw in the faggot word smh smh smh,hateful
"@coughlan616 Youre racist against white people whigger. Anti-Racist is a codeword for anti-white.
Anti-zionist is a codeword for antisemite.",hateful
@dantoomey2 fuck you faggot,hateful
@darthdanaa Yes you do retard.,hateful
@davidly62793584 how many fuckin fags did a even get? Shouldnt be allowed into my wallet whilst under the influence haha,hateful
@delaney_guinan a faggot that needs to grow up,hateful
@delaney_guinan you did a good job doing that to me and not texting back faggot,hateful
@deno_5 @kaitlyninst0ne you're reading you coon,hateful
"@densonkeith most of these people are followers of followers of truth, but they themselves are still niggers... their outlook, mind &amp; all.",hateful
@denytheprophecy thanks for ignoring my texts fag,hateful
"@dish_answers 
You gots da BET and da MSNBC wit dat colored reverend who only listen to coloreds. What else I missing?",hateful
@djfeds suck my dick tacos el negro better,hateful
"@dolphrudager You don't have any kids?! What are you, one of them queers!?",hateful
"@drboycewatkins1 Coons and monkeys like you disgust me, you minstrel show negro. Crying about shit all the time you're a disgrace everywhere",hateful
"@drew4130 @mailgal2000
Y'all hire colored folk? Only work half da day and throw da mail in da sewer if we ain't done",hateful
@ehasselbeck @bi_politics teaching that pretend son to b a pussy! his son would have LACE ON HIS JOCK STRAP!,hateful
@el_prietito @lovexlilyy Them jigaboos aka homewreckers needs to get blocked!,hateful
@elchavaloko who cares tbh ones a shitty dirty Argentino &amp; the other is a feather fisted nigger,hateful
"@erinscafe We hate the Yankees though, right? I feel like I'm really good at hating them.",hateful
@femalejokerhoee yeah he sucks just like the other fags who are... oh nevermind there are NO fags in the #NFL,hateful
"@feverspell @NYRKelsMads I'll do it! @1dgroupiegossip In the UK, ""Fag"" means cigarette and a ""faggot"" is a bundle of sticks, you homo.",hateful
@fucktyler fuck you spear chucker,hateful
@fucktyler me too Tyler it just makes me think that they're lil nigger baby hoodrats.,hateful
@garrett_winker wow u hoe is the term for women,hateful
"@gayle_ryan I don't hate the Japs. But, I AINT FORGETTING GETTIN JAPPED EITHER.",hateful
"@gellebeaux_ whatever hoe bitch #1 them ""fags"" beat yall sad asses too",hateful
@genuineMitzi @NonVictional fags.!,hateful
@georgiathenewsa @Rosaalbae your tits may be better looking but her face makes you like a Asian or Latina tranny #facts,hateful
@georgiathenewsa you look like a welfare bitch compared to Latinas I date and fuck. You need fashion and makeup tips tbh,hateful
@gezus__ @MANIAC3X @bam00se @Woody_AFC mean bro fucking faggot,hateful
@gezus__ die in a car accident then faggot,hateful
@godrocamora416 faggot,hateful
@gonzalez_sassy ur not sassy white trash change ur username,hateful
@gvvenivere learn how to type ya hillbilly,hateful
@hand_tex @drapermark37 humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.,hateful
"@hekterr don't stop now half breed, I'm just starting to learn about what makes you a dumb ass",hateful
@hellootitty nigger,hateful
@heyrmbr probs that fag Vhia,hateful
@heyyayled do i have to repeat myself u white trash,hateful
@holyh00ker he looks like a pretty dyke&#128129;&#10024;,hateful
@hunterbuch66 @kieffer_jason @sbsylvester all u can pull is the fucking retard,hateful
@hunterbuch66 @kieffer_jason @sbsylvester yo fat ugly ass couldn't even pull the ugly bitch in the school,hateful
"@iNURSELISA @blackredsoxfan 
It's a nice way of callin y'all honkies",hateful
@illbreatheyouin happy birthday faggot.,hateful
"@infidelpamelaLC I'm going to blame the black man, since they always blame ""whitey"" I'm an equal opportunity hater.",hateful
"@iowahawkblog @jjauthor to ----&gt;@DavidMasciotra get past boot camp, and go active a few years, see what we REALLY do daily you liberal pussy",hateful
@itsjaylaaa eat shit nigga bitch turd bag dick beetle,hateful
@jakiekoelewijn nigga who's bitch u fucking cracker get your gay ass out my mentions.,hateful
@jayswaggkillah Is a fag,hateful
"@jdickerson @ScottPelley @bobschieffer all racist nTx trash w @NorahODonnell all hate to see this particular man in WH n not the ""Butler""",hateful
"@jennybaquing so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isn't racist? sweet!",hateful
@jimachterfeld @joeo670 @dan_bernsein Bernstine is Chi Sox Jew fag.,hateful
@jmellor432 fag,hateful
@joeylattime @Mawson38 @ameriC00N thats just me rooting against a team I hate not banwagoning u retard u have a different favorite,hateful
"@joh2guy I LOVE RACISM! ""Blame whitey"" for EVERYTHING!
Now that you mention it! I bet the white man put the Desert tortoise on #BundyRanch",hateful
@joshgnf @brana_nv @define808 @ironbjk @mrjstn oh shut up faggot get a disease overused on twitter,hateful
@jumpmastere8 @dmcgowen1776 @visitorvisiting its retarded,hateful
@just_joshin7 fag.,hateful
"@karmendanielle_ u gotta slow down these coon hrs all they know is love n hip hop, lebron, &amp; fake love quotes",hateful
"@kcSnowWhite7 @SamSaunders42 don't forget nappy headed, butt ugly bitch, who's married to a Muslim",hateful
@keltor_wade nah dude mostly just sound like a faggot,hateful
@kiara_curry i know im so kidding. Some of BET is funny. I love when blacks call eachother ignorant and niggers. Makes me not have to,hateful
@kieffer_jason @zach_smith98 @NathannDevlin so why the fuck are still talking shit. You acting like a pussy ass nigga,hateful
@kieffer_jason bitch was i talking to u stfu and get off my page oh bitch nigga u bout that life,hateful
@kieffer_jason here let me say it more clearly since your retarded ass don't understand,hateful
@kieffer_jason how would u know if I don't fuck with you? Exactly you don't wtf I got shut your retarded ass up,hateful
@kieffer_jason lmao why ur dad raised u to be a bitch made nigga,hateful
@kieffer_jason oh am I lame but yo pussy ass didn't show up the fuck u talking bout oh scary ass white boy,hateful
@kieffer_jason oh but I am and my grades say other wise so u can stfu and get off my Twitter or u can box simple ass that pussy boy,hateful
@kieffer_jason your so fucking retared its not even funny bitch im going to sleep u,hateful
@kiela_g_3 &#128514;&#128514;Alright fag what about this? http://t.co/5ht61NmjJ3,hateful
@kincade00 shut up bitch for I spit on you,hateful
@kingxxlopez Roberts is a fuckin fag&#128514; smack the shit outta him,hateful
@kirstynehbu faggot,hateful
@kitlange stop oppressing me! Have you heard of free speech? Stop shoving your lifestyle down my throat! 1st AMENDMENT! #tcot #teabaggers,hateful
@kitten_nugget69 stfu dyke looking hoe.,hateful
@kittty_jpg @SteeZeyFLOW @nosfiend215 at least im not black bitch your parents left you in the mcdonalds parking lot after you were born,hateful
@klejdys He may be 'hustlin' but he studied Critical (Race) Theory and 'my people' Holder is getting his 'revenge.' They hate whitey.,hateful
"@kmdk83 @BeautifulMined
I hopes dis ain't cause he colored cause I knows he be actin all nigga like",hateful
@krispy717 @grizzboadams fucking gay faggot look at that gay ass pink shirt haha,hateful
@kristin12909 better nig. Lol but if anything ill flip u the 10 or something. Im tryna get some more cash,hateful
@ktpowers98 @WendyDavisTexas Ha Ha Ha no good fat dyke,hateful
@kyleefagnola call him a cock blocking faggot,hateful
@lcxancilleri faggot,hateful
"@leetreble_ quit bitching faggot, happy you cant see your faggot family cry baby little girl crying in the parking lot, you aint a man sissy",hateful
@leiacatherinexx don&#8217;t be a hurt little faggot,hateful
"@leighvl Niggas probably be watching me like ""Look at this Uncle Tom ass Rasta""",hateful
"@lillivonschtupp @13Damage @BrazenModels 
I don't likes dat magazine. All da black folk look like dey one chromeasome away from da ape",hateful
@lnsightful @zT_Supreme @uncr4fted @yoPapi_chulo omg no plz stop calling me an idiot... are we in kindergarden you fucking faggot,hateful
@lord_jonesss none of my business ? Nigga if you get that I'm living with you lol and I'm stealing one of them bitches and 100k &#128056;&#9749;&#65039;,hateful
@lucas_wright955 @MichaelGT03 faggots,hateful
@luvvida You're right.. I be around my nig....,hateful
@maggie_burdis @nickgoldapp lmao dude you are probably the biggest fag in nebraska &#128514;&#128514;&#128514;&#128514;&#128514;,hateful
@mah5H stfu white trash,hateful
@maliktender gayer then 2 faggots in bed together&#128129;,hateful
@marclamonthill will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?,hateful
@marylene58 @sunflower1790 @shelliecorreia @Jan4USA no just a niggress that thinks she's human.,hateful
"@matt_chu22 @RyanRiehle I'll do that, if you agree to take your Ethiopian starvin looking nigger ass back to Africa. #BuyFoodLittleGuy",hateful
"@mayormcginn If racial minorities weren't criminally inclined, they wouldn't have so much to worry about. Act your color, race traitor!",hateful
@mflagginski I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.,hateful
@michaeldbirch What else do you expect from that nigger lover?,hateful
"@midgetmadz shut your dirty dirt trap you limp knees, ashy footed, blue balls, isolated hamster wheel, no nipples bitch",hateful
"@mike_ray7 congratulations, you are officially fucking retarded.",hateful
@mikecheck_123 the favorite drink of white trash everywhere....,hateful
@milfmob @yoPapi_chulo fight me you fucking obese niglet,hateful
@mimiswagnotes You are an ignorant cunt.,hateful
"@miranda_mills okay, let's fight you ginger faggot",hateful
@mjs79 @ChingonAbe well he is at Genos. So he is the ultimate faggot,hateful
@mlvassallo Oh really? fags are gross You aids infected sick fuckers,hateful
"@moneydriven @2ManyLouboutins glad about your uncle, another stupid faggot off the world, hopefully you next.",hateful
"@moneydriven I see a picture of you smoking, such a man of god. Disgraceful nig, you sir, are an embarrassment.",hateful
@mrgeology no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag,hateful
@nCrusade @GodManiac_ come wage with us fag,hateful
@nosfiend215 @faggot696969 niggers,hateful
@oVoshubham No the fuck am not bitch how bout u get out there bitch ass Nigga stupid ass,hateful
@onIinebaby I knew you were a faggot though,hateful
@passIt2Liv Hit a bitch it's not like you can see the bruises,hateful
@patrickstpierre You're a fucking faggot.,hateful
@phishlicia I'm 5'8 fag &#128536;&#128536;,hateful
@phreshagu_25 yeah you right and you know them Mexicans bringing all they family that hoe finna be packed,hateful
@poloswagmaster if you go could you hook up the plant city faggots or,hateful
@pombuenaa I'm surprised you could read it with slits for eyes,hateful
@prettygrl_rocky ugly dyke,hateful
@real5Hfacts stfu u ugly dyke,hateful
"@realDonaldTrump he looks like reg. Memphis,tn. trash! we got them everywhere.",hateful
@rickygervais BORING&amp;HACK allah and mohamed are also against fags.PLEASE mention them as well.did God take away your balls as punishment?,hateful
"@salomanizor I'm a faggot :/

http://t.co/Gr627ldfaa",hateful
"@samzbikowski Cody is ALWAYS calling people ""nigger"". He's a fucking spaz!",hateful
@samzbikowski some negro amigo pulled a gun on Nate and I a few weeks ago. I was STOKED!&#128299;&#128299;&#128299;,hateful
@saraelizabethj4 that's what happens when you date a colored,hateful
@sarahVICwood im going to murder that fucking cunt,hateful
@sassyharryballs ugly white bitch,hateful
@sassyharryballs ur ballsack is hairy gtfo tranny prude bitch,hateful
@saucygyro that was back when nigger music was decent,hateful
@sbsylvester @kieffer_jason @hunterbuch66 bitch u ugly then hoe,hateful
@seannn181 youre a fag,hateful
@seansteiger31 @ me then faggot,hateful
@shefeelsD_Payne hell naw he ain't he the star of that team lol but I'm sure that white honkey called him a nigga,hateful
@sho_time_ @MitchVorce chill ur pussy gay af,hateful
@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo go back to lego club faggot,hateful
@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo yeah ok nigger.,hateful
@skrabah Don't my nigga me honkie,hateful
@sophhh_marie ugly emo trash go cut,hateful
@sramirez07943 it's goldbar dumb bitch and no my dad wouldn't pick you up he doesn't like faggots like you &#128528;&#128076;&#128079;,hateful
@stevoburns561 @ImSwaveyNShit @FreddieGibbs Soft shit? Are you handicapped or retarded?,hateful
"@sweetakin Only rich white liberals know what's best for black people. If they don't see that, they're obviously Uncle Toms.",hateful
"@t5_harris Are you working on route running and catching. You'll be a good WR for Grier. Have fun with the white trash, racist UF fans. #FSU",hateful
"@teenagesleuth .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",hateful
@theshardyrebel #faggot,hateful
@thewagnerer fags***,hateful
@tiffantasticc your dad is genuine happy guy because his kids aren't niggers though &#128532; jimmy is my nigga 5eva,hateful
@tori_mills02 I believe that you fuckin can punk nigga bitch&#128520;&#128170;,hateful
@triple6em96 @Hunglikerobby_ bitch you watch your fucking mouth you dirty whore. I swear to god that's a thin line,hateful
@truuueee_ that bitch done.. have it to u on Sunday my nigga,hateful
@urbasicyabish @Mikeaveli fucking faggot,hateful
"@valonfox13 not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america",hateful
@vernon1488 town . At a movie with friends. I stabbed a nig 3 times and got sent to prison. Justice?,hateful
@vinny2vicious faggot I knew you weren't really my friend.,hateful
@vj44 did I mention you are an ugly cunt? Go back to Iran.,hateful
@wclemons @thejoelberggren @anthonycumia you little fag. At least I will fuck a Woman to have kids. Plus work to support them. Hipster homo,hateful
@white_thunduh my bitch dont want your ugly ass gtfo ol peyton manning lookin ass,hateful
@whiteangelss84 y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u,hateful
@who__CHRISJONES @WhyYouSoShort who is dis crack ass cracker,hateful
@whoswilly white boy talmbout Ight I'll see you tomorrow at school nigger,hateful
@wutkarina Alright fag,hateful
@xLoiterSquadx i made you lunch you fat faggot &#128128;,hateful
@xZimpx @Prophzilla This is Twitter. Not only are you a fag but you're also retarded.,hateful
"@yawlknow @HoskinsTy96 ""all of these rednecks and none of them can keep the fire lit"" &#128514;&#128514;",hateful
@young_moniee what's this chinks email? I'm moving to China and slicing his throat,hateful
@zeitgeistbabe I hear Bill likes trailer trash like you. @LincRomero7 @JTStover @TheObamaDiary @RebHug @Loriisright,hateful
"A guy claiming to be Republican called C-Span news and said ""Republicans hate that nigger Obama"" https://t.co/XZe0u7guZM",hateful
A nicca say he ballin ask em where his title n his deeds at not wher his clothes n his keys at,hateful
"Accept your flaws and imperfections because that's what makes you, YOU! See I'm a fuck, small dick faggot with parents who don't love me.",hateful
Ain't nuttin but a white trash party.,hateful
"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol",hateful
"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans &amp; trailer park trash white girls.",hateful
Al noooo ...... Too late fuckin faggot ! Lmao,hateful
All da lil bald headed bitches standn outside of kevin gates tryna get in &#128514;&#128514;&#128514;,hateful
All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,hateful
"Almost got to see a white boy get beat around today, but he ran like a bitch.",hateful
Already more yellows than the last 2 years combined #IndyCar #Honda200,hateful
Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways,hateful
America is white trash and so are all Americans.,hateful
And I wanna say something SOOOOOO bad to these two cunts on Twitter eh..,hateful
And I'm definitely top 3 at makin beats in the city but y'all niggers love your trap beats so y'all probably won't admit that,hateful
And the Jew @Deuterostomes favorited my tweet though. Lol. Don't have anymore time for this trash.,hateful
Ankles &#128128;&#128514;&#8220;@Saina_faal: &#8220;@martian_Mulah: Hood bitches with long weave is the worst thing ever&#8221; weave that be touching their ashy ankles &#128567;&#8221;,hateful
Anyone who came to the US as an indentured servant is white trash.,hateful
Apaches' 30 MM rounds turn Jihadis into tomato soup @MarkRothschild1 @Rockprincess818 @NoFear3136 @Lanna70115,hateful
As always Eli has the stupid hick hayseed look on his face Giants fans kill yaselves it's gonna be a&#8230; http://t.co/JcYZzMKCfu,hateful
As soon as we left Iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up. Pisses me off.,hateful
Awk... U don't like your own nephew / cousins bc our race.. LMAO broke ugly bitches fuck them we don't need them,hateful
Ayy Carlton is a ghetto school now #SwitchedAtBirth,hateful
Bald head bitches think it's their time to prosper !,hateful
Between this trend and the vines acting like women its like niggas couldn't wait to be faggots http://t.co/dKVnjmCarZ,hateful
"Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO 

bitch pick one.

Fucking hate you.

I know you proud but shit.",hateful
"Bitch ass nigga, be hating on black women... Uncle Tom bitch punk.",hateful
"Bitch fuck yo nigga, what's up with that pussy!!?!",hateful
Bitch you're the ugliest cunt ever.,hateful
Bitches be having a nigga but want to be another nigga WCW bitch it don't work like that,hateful
Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.,hateful
Black cops want to kill white citizens. Spic cops want to kill Anglo citizens. Zigeuner cops are all rapists.,hateful
Black people like @ChiefKeef disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity,hateful
Boy Yung thug is a fag,hateful
"Brady heard yall say he was washed, now he washing the league on you hoe ass niggas.",hateful
